---------------------------------------------------------------------------------------------
Output for  sample-f.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2978954)
('total number of distinct words=', 45509)
('popular_threshold_word=', 2276.0)
('common_threshold_l_word=', 21616.0)
('common_threshold_u_word=', 23893.0)
('rare_threshold_word=', 43233.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|23803|soirees           |3        |
|23804|soissons          |3        |
|23805|sojourners        |3        |
|23806|sojourning        |3        |
|23807|sombrero          |3        |
|23808|someday           |3        |
|23809|someway           |3        |
|23810|sonnes            |3        |
|23811|sooty             |3        |
|23812|soprano           |3        |
|23813|sorcerer          |3        |
|23814|soreness          |3        |
|23815|soundeth          |3        |
|23816|souring           |3        |
|23817|sousa             |3        |
|23818|southwestern      |3        |
|23819|sowest            |3        |
|23820|spanker           |3        |
|23821|spanking          |3        |
|23822|spearmen          |3        |
|23823|spectral          |3        |
|23824|speculating       |3        |
|23825|speeding          |3        |
|23826|spendings         |3        |
|23827|spermatic         |3        |
|23828|sphinx            |3        |
|23829|spicy             |3        |
|23830|spile             |3        |
|23831|spine             |3        |
|23832|spinster          |3        |
|23833|spiracle          |3        |
|23834|spiritually       |3        |
|23835|splacnuck         |3        |
|23836|spleen            |3        |
|23837|splendors         |3        |
|23838|splint            |3        |
|23839|splintered        |3        |
|23840|spokesmen         |3        |
|23841|spoony            |3        |
|23842|sportive          |3        |
|23843|sprain            |3        |
|23844|sprays            |3        |
|23845|sprightly         |3        |
|23846|sprouting         |3        |
|23847|spruce            |3        |
|23848|sprugs            |3        |
|23849|spue              |3        |
|23850|spunge            |3        |
|23851|spunking          |3        |
|23852|spurn             |3        |
|23853|spurs             |3        |
|23854|squab             |3        |
|23855|squalled          |3        |
|23856|squalling         |3        |
|23857|squalor           |3        |
|23858|squandered        |3        |
|23859|squared           |3        |
|23860|squeaking         |3        |
|23861|squealing         |3        |
|23862|squirm            |3        |
|23863|squirt            |3        |
|23864|squirting         |3        |
|23865|sr                |3        |
|23866|stablished        |3        |
|23867|stacked           |3        |
|23868|stag              |3        |
|23869|staging           |3        |
|23870|stagnant          |3        |
|23871|stallion          |3        |
|23872|stans             |3        |
|23873|stanza            |3        |
|23874|starched          |3        |
|23875|stationer         |3        |
|23876|statuary          |3        |
|23877|staving           |3        |
|23878|steadfast         |3        |
|23879|steale            |3        |
|23880|stealeth          |3        |
|23881|steddinesse       |3        |
|23882|stephanas         |3        |
|23883|stepper           |3        |
|23884|sternness         |3        |
|23885|steven            |3        |
|23886|stewardship       |3        |
|23887|sticketh          |3        |
|23888|stillest          |3        |
|23889|stimulants        |3        |
|23890|stipulated        |3        |
|23891|stirabout         |3        |
|23892|stirrings         |3        |
|23893|stockade          |3        |
+-----+------------------+---------+

Rare Words
+-----+-------------------+---------+
|Rank |Word               |Frequency|
+-----+-------------------+---------+
|43233|stonehenge         |1        |
|43234|stonesquarers      |1        |
|43235|stoney             |1        |
|43236|stonyhearted       |1        |
|43237|stoole             |1        |
|43238|stoopeth           |1        |
|43239|stoppers           |1        |
|43240|storage            |1        |
|43241|storax             |1        |
|43242|storeroom          |1        |
|43243|storeys            |1        |
|43244|storied            |1        |
|43245|storme             |1        |
|43246|stormes            |1        |
|43247|stormier           |1        |
|43248|stormily           |1        |
|43249|storytelling       |1        |
|43250|stoutish           |1        |
|43251|stoven             |1        |
|43252|stovepipe          |1        |
|43253|stoves             |1        |
|43254|straddled          |1        |
|43255|straggle           |1        |
|43256|straggler          |1        |
|43257|straighforward     |1        |
|43258|straightaway       |1        |
|43259|straighter         |1        |
|43260|straightforwardness|1        |
|43261|strainers          |1        |
|43262|straiten           |1        |
|43263|straiteneth        |1        |
|43264|straitening        |1        |
|43265|straitest          |1        |
|43266|stralanguage       |1        |
|43267|stranded           |1        |
|43268|strangeness        |1        |
|43269|strapped           |1        |
|43270|strategems         |1        |
|43271|strategical        |1        |
|43272|strategically      |1        |
|43273|straws             |1        |
|43274|streame            |1        |
|43275|streamer           |1        |
|43276|streamers          |1        |
|43277|streight           |1        |
|43278|strengthenedst     |1        |
|43279|strengthens        |1        |
|43280|strengthned        |1        |
|43281|stretchedst        |1        |
|43282|stretcher          |1        |
|43283|stretchest         |1        |
|43284|strew              |1        |
|43285|strewing           |1        |
|43286|strident           |1        |
|43287|stript             |1        |
|43288|strived            |1        |
|43289|stroak             |1        |
|43290|stroaks            |1        |
|43291|stroling           |1        |
|43292|strongish          |1        |
|43293|strongminded       |1        |
|43294|stropped           |1        |
|43295|strowed            |1        |
|43296|structural         |1        |
|43297|strumming          |1        |
|43298|stubbed            |1        |
|43299|stubbornnesse      |1        |
|43300|stuccoed           |1        |
|43301|studier            |1        |
|43302|studiis            |1        |
|43303|studios            |1        |
|43304|studs              |1        |
|43305|stuffe             |1        |
|43306|stuffs             |1        |
|43307|stuffy             |1        |
|43308|stumblingblocks    |1        |
|43309|stumpy             |1        |
|43310|stunting           |1        |
|43311|stunts             |1        |
